0.000000000000000e+00 MARK 1.000000000000000e+00 1.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 3.086146000000002e-07 2.513494999999998e-07 4.349006666615111e-06 3.924830016267097e-06 0.000000000000000e+00
0.000000000000000e+00 TWISS 3.108647000000000e+01 1.405883000000000e+01 1.000000000000000e-16 0.000000000000000e+00 1.000000000000000e-16 0.000000000000000e+00 3.086146000000003e-07 2.513494999999999e-07 2.424799187480657e-05 1.471619188552541e-05 0.000000000000000e+00
1.000000000000000e-01 QUAD 3.123659105025918e+01 1.399051635863335e+01 1.097508629642632e-16 0.000000000000000e+00 9.493885732726398e-17 0.000000000000000e+00 3.086146031457877e-07 2.513495005553768e-07 2.430647001023345e-05 1.468039443953660e-05 0.000000000000000e+00
2.000000000000000e-01 QUAD 3.108646992782419e+01 1.405883002972257e+01 1.189725092288565e-16 0.000000000000000e+00 8.941992118130919e-17 0.000000000000000e+00 3.086146125830376e-07 2.513495022214054e-07 2.424799234098489e-05 1.471619196611180e-05 0.000000000000000e+00
7.000000000000000e-01 CSRDRIFT 2.961378131431036e+01 1.476917252064213e+01 1.636824698195111e-16 0.000000000000000e+00 8.941992118130919e-17 0.000000000000000e+00 3.086146125830375e-07 2.513495022214055e-07 2.366666234740539e-05 1.508338915085111e-05 0.000000000000000e+00
1.200000000000000e+00 CSRDRIFT 2.819330819087880e+01 1.553173049426587e+01 2.083924304101657e-16 0.000000000000000e+00 8.941992118130919e-17 0.000000000000000e+00 3.086146125830376e-07 2.513495022214055e-07 2.309208256568280e-05 1.546787939725515e-05 0.000000000000000e+00
1.300000000000000e+00 CSRDRIFT 2.791547942500236e+01 1.569050794691512e+01 2.173344225282967e-16 0.000000000000000e+00 8.941992118130919e-17 0.000000000000000e+00 3.086146125830376e-07 2.513495022214055e-07 2.297802130092895e-05 1.554674072273570e-05 0.000000000000000e+00
1.400000000000000e+00 CSRDRIFT 2.763973927872921e+01 1.585137401887253e+01 2.262764146464276e-16 0.000000000000000e+00 8.941992118130919e-17 0.000000000000000e+00 3.086146125830376e-07 2.513495022214055e-07 2.286425490694679e-05 1.562623354654234e-05 0.000000000000000e+00
1.500000000000000e+00 CSRDRIFT 2.736608775205935e+01 1.601432871013812e+01 2.352184067645585e-16 0.000000000000000e+00 8.941992118130919e-17 0.000000000000000e+00 3.086146125830376e-07 2.513495022214054e-07 2.275078780728263e-05 1.570634828027764e-05 0.000000000000000e+00
1.600000000000000e+00 CSRDRIFT 2.709452484499278e+01 1.617937202071186e+01 2.441603988826894e-16 0.000000000000000e+00 8.941992118130919e-17 0.000000000000000e+00 3.086146125830376e-07 2.513495022214054e-07 2.263762450241682e-05 1.578707545591816e-05 0.000000000000000e+00
1.700000000000000e+00 CSRDRIFT 2.682505055752950e+01 1.634650395059378e+01 2.531023910008203e-16 0.000000000000000e+00 8.941992118130919e-17 0.000000000000000e+00 3.086146125830376e-07 2.513495022214055e-07 2.252476957109903e-05 1.586840572645864e-05 0.000000000000000e+00
1.950000000000000e+00 CSRCSBEND 2.616050254906736e+01 1.677347144319936e+01 2.754573712933409e-16 -6.249999962015807e-06 8.941992115853424e-17 -4.999999997916667e-05 3.086146125342769e-07 2.513528804516764e-07 2.224401214524022e-05 1.607430978602136e-05 1.041666475298797e-10
2.200000000000000e+00 CSRCSBEND 2.550900841202711e+01 1.721349272046792e+01 2.978123515799269e-16 -2.499999990580245e-05 8.941992113383280e-17 -9.999999983333334e-05 3.086146125614831e-07 2.513631863705408e-07 2.196528642249941e-05 1.628378537457055e-05 8.333332910009235e-10
2.300000000000000e+00 CSRDRIFT 2.525206584130909e+01 1.739315629703287e+01 3.067543436933102e-16 -3.499999988913578e-05 8.941992113383280e-17 -9.999999983333334e-05 3.086146125614832e-07 2.513631863705409e-07 2.185438244093167e-05 1.636854490274720e-05 8.333332910009235e-10
2.400000000000000e+00 CSRDRIFT 2.499721189020343e+01 1.757490849221241e+01 3.156963358066935e-16 -4.499999987246912e-05 8.941992113383280e-17 -9.999999983333334e-05 3.086146125614833e-07 2.513631863705409e-07 2.174382119097286e-05 1.645384556969631e-05 8.333332910009235e-10
2.500000000000000e+00 CSRDRIFT 2.474444655871014e+01 1.775874930600652e+01 3.246383279200768e-16 -5.499999985580245e-05 8.941992113383280e-17 -9.999999983333334e-05 3.086146125614832e-07 2.513631863705409e-07 2.163360792734144e-05 1.653967900291804e-05 8.333332910009235e-10
2.600000000000001e+00 CSRDRIFT 2.449376984682921e+01 1.794467873841521e+01 3.335803200334601e-16 -6.499999983913578e-05 8.941992113383280e-17 -9.999999983333334e-05 3.086146125614831e-07 2.513631863705409e-07 2.152374799567427e-05 1.662603695105091e-05 8.333332910009235e-10
2.850000000000001e+00 CSRCSBEND 2.387621577741220e+01 1.841863998022950e+01 3.559353003132447e-16 -9.624999966781826e-05 8.941992110412247e-17 -1.499999990375000e-04 3.086146124738716e-07 2.513811143869108e-07 2.125067990893118e-05 1.684417350611068e-05 4.812499924293340e-09
3.100000000000001e+00 CSRCSBEND 2.327171557957017e+01 1.890565499391101e+01 3.782902805853608e-16 -1.399999992532716e-04 8.941992107248565e-17 -1.999999978666667e-04 3.086146124791480e-07 2.514068364024633e-07 2.097994195984225e-05 1.706541534803724e-05 1.066666654149567e-08
3.200000000000001e+00 CSRDRIFT 2.303357058456573e+01 1.910411606203495e+01 3.872322726926094e-16 -1.599999990399383e-04 8.941992107248565e-17 -1.999999978666667e-04 3.086146124791481e-07 2.514068364024632e-07 2.087231955491341e-05 1.715475482140930e-05 1.066666654149567e-08
3.300000000000001e+00 CSRDRIFT 2.279751420918208e+01 1.930466574800468e+01 3.961742647998580e-16 -1.799999988266049e-04 8.941992107248565e-17 -1.999999978666667e-04 3.086146124791481e-07 2.514068364024632e-07 2.076509057107801e-05 1.724456455352512e-05 1.066666654149567e-08
3.400000000000001e+00 CSRDRIFT 2.256354645341922e+01 1.950730405182021e+01 4.051162569071065e-16 -1.999999986132716e-04 8.941992107248565e-17 -1.999999978666667e-04 3.086146124791480e-07 2.514068364024631e-07 2.065826113462374e-05 1.733483723532219e-05 1.066666654149567e-08
3.500000000000001e+00 CSRDRIFT 2.233166731727716e+01 1.971203097348153e+01 4.140582490143551e-16 -2.199999983999383e-04 8.941992107248565e-17 -1.999999978666667e-04 3.086146124791481e-07 2.514068364024631e-07 2.055183747615088e-05 1.742556567190629e-05 1.066666654149567e-08
3.750000000000001e+00 CSRCSBEND 2.176110718729005e+01 2.023298593056730e+01 4.364132292779359e-16 -2.762499975327875e-04 8.941992103583994e-17 -2.499999953958334e-04 3.086146123138602e-07 2.514413982074323e-07 2.028759545003437e-05 1.765433585598398e-05 2.302083308350896e-08
4.000000000000001e+00 CSRCSBEND 2.120360092901971e+01 2.076699464540870e+01 4.587682095321146e-16 -3.449999959724075e-04 8.941992099726773e-17 -2.999999923000001e-04 3.086146122418580e-07 2.514846784692343e-07 2.002603140606887e-05 1.788580524485423e-05 3.849999956365092e-08
4.100000000000001e+00 CSRDRIFT 2.098425350987566e+01 2.098425319068964e+01 4.677102016318413e-16 -3.749999952024076e-04 8.941992099726773e-17 -2.999999923000001e-04 3.086146122418581e-07 2.514846784692343e-07 1.992217928735804e-05 1.797912565219135e-05 3.849999956365092e-08
4.200000000000000e+00 CSRDRIFT 2.076699471036017e+01 2.120360035297240e+01 4.766521937315681e-16 -4.049999944324076e-04 8.941992099726773e-17 -2.999999923000001e-04 3.086146122418580e-07 2.514846784692344e-07 1.981877960665377e-05 1.807285480611034e-05 3.849999956365092e-08
4.300000000000000e+00 CSRDRIFT 2.055182453047324e+01 2.142503613225698e+01 4.855941858312949e-16 -4.349999936624076e-04 8.941992099726773e-17 -2.999999923000001e-04 3.086146122418581e-07 2.514846784692343e-07 1.971583948238803e-05 1.816698638005866e-05 3.849999956365092e-08
4.399999999999999e+00 CSRDRIFT 2.033874297021488e+01 2.164856052854340e+01 4.945361779310217e-16 -4.649999928924076e-04 8.941992099726773e-17 -2.999999923000001e-04 3.086146122418580e-07 2.514846784692344e-07 1.961336615046390e-05 1.826151415104342e-05 3.849999956365092e-08
4.649999999999999e+00 CSRCSBEND 1.981517678001333e+01 2.221650916357986e+01 5.168911581749312e-16 -5.462499903169235e-04 8.941992095368665e-17 -3.499999872541668e-04 3.086146122070868e-07 2.515381183497955e-07 1.935927359753335e-05 1.849952876117348e-05 6.372916578659343e-08
4.899999999999999e+00 CSRCSBEND 1.930466446165898e+01 2.279751154094455e+01 5.392461384077045e-16 -6.399999863732101e-04 8.941992090817907e-17 -3.999999813333336e-04 3.086146122027323e-07 2.516013141025447e-07 1.910826302484545e-05 1.873989324283823e-05 9.333333184563335e-08
4.999999999999999e+00 CSRDRIFT 1.910411461851043e+01 2.303356754762709e+01 5.481881304985224e-16 -6.799999845065435e-04 8.941992090817907e-17 -3.999999813333336e-04 3.086146122027322e-07 2.516013141025447e-07 1.900874914937393e-05 1.883667704710529e-05 9.333333184563335e-08
5.099999999999999e+00 CSRDRIFT 1.890565339499757e+01 2.327171217039229e+01 5.571301225893403e-16 -7.199999826398768e-04 8.941992090817907e-17 -3.999999813333336e-04 3.086146122027323e-07 2.516013141025446e-07 1.890975611899314e-05 1.893381660549769e-05 9.333333184563335e-08
5.199999999999998e+00 CSRDRIFT 1.870928079112040e+01 2.351194540924016e+01 5.660721146801582e-16 -7.599999807732102e-04 8.941992090817907e-17 -3.999999813333336e-04 3.086146122027324e-07 2.516013141025446e-07 1.881129215643089e-05 1.903130647049761e-05 9.333333184563335e-08
5.299999999999998e+00 CSRDRIFT 1.851499680687893e+01 2.375426726417068e+01 5.750141067709761e-16 -7.999999789065435e-04 8.941992090817907e-17 -3.999999813333336e-04 3.086146122027323e-07 2.516013141025446e-07 1.871336561306448e-05 1.912914128619201e-05 9.333333184563335e-08
5.549999999999998e+00 CSRCSBEND 1.803842455678943e+01 2.436920953645351e+01 5.973690869917464e-16 -9.062499731602260e-04 8.941992085766261e-17 -4.499999728125004e-04 3.086146121545949e-07 2.516761114034420e-07 1.847095644058754e-05 1.937520587227170e-05 1.359374972899634e-07
5.799999999999998e+00 CSRCSBEND 1.757490617866620e+01 2.499720553432135e+01 6.197240671996469e-16 -1.024999965145679e-03 8.941992080521966e-17 -4.999999631666674e-04 3.086146120271497e-07 2.517617599312208e-07 1.823209560380056e-05 1.962332226434463e-05 1.841666623896096e-07
5.899999999999998e+00 CSRDRIFT 1.739315391163662e+01 2.525205898529667e+01 6.286660592801689e-16 -1.074999961462346e-03 8.941992080521966e-17 -4.999999631666674e-04 3.086146120271497e-07 2.517617599312208e-07 1.813757627752976e-05 1.972312510313199e-05 1.841666623896096e-07
5.999999999999997e+00 CSRDRIFT 1.721349026424921e+01 2.550900105136030e+01 6.376080513606909e-16 -1.124999957779013e-03 8.941992080521966e-17 -4.999999631666674e-04 3.086146120271497e-07 2.517617599312208e-07 1.804365650856897e-05 1.982323824744544e-05 1.841666623896096e-07
6.499999999999997e+00 CSRDRIFT 1.634650132194481e+01 2.682504060800312e+01 6.823180117633007e-16 -1.374999939362347e-03 8.941992080521966e-17 -4.999999631666674e-04 3.086146120271499e-07 2.517617599312207e-07 1.758338513947719e-05 2.032829759440444e-05 1.841666623896096e-07
