-4.946301714880974e-05 1.649908656101340e-13 0.000000000000000e+00
-4.940333041213307e-05 1.647917720869852e-13 0.000000000000000e+00
-4.934364367545641e-05 1.645926785638363e-13 0.000000000000000e+00
-4.928395693877974e-05 1.643935850406875e-13 0.000000000000000e+00
-4.922427020210307e-05 1.641944915175387e-13 0.000000000000000e+00
-4.916458346542640e-05 1.639953979943898e-13 0.000000000000000e+00
-4.910489672874974e-05 1.637963044712410e-13 0.000000000000000e+00
-4.904520999207307e-05 1.635972109480922e-13 0.000000000000000e+00
-4.898552325539640e-05 1.633981174249434e-13 0.000000000000000e+00
-4.892583651871973e-05 1.631990239017945e-13 3.170539245048599e-01
-4.886614978204307e-05 1.629999303786457e-13 0.000000000000000e+00
-4.880646304536640e-05 1.628008368554969e-13 0.000000000000000e+00
-4.874677630868973e-05 1.626017433323480e-13 0.000000000000000e+00
-4.868708957201307e-05 1.624026498091992e-13 0.000000000000000e+00
-4.862740283533640e-05 1.622035562860504e-13 3.170539245048599e-01
-4.856771609865973e-05 1.620044627629016e-13 0.000000000000000e+00
-4.850802936198306e-05 1.618053692397527e-13 0.000000000000000e+00
-4.844834262530640e-05 1.616062757166039e-13 3.170539245048599e-01
-4.838865588862973e-05 1.614071821934551e-13 5.284232075080998e-01
-4.832896915195306e-05 1.612080886703062e-13 0.000000000000000e+00
-4.826928241527639e-05 1.610089951471574e-13 5.284232075080998e-01
-4.820959567859973e-05 1.608099016240086e-13 3.170539245048599e-01
-4.814990894192306e-05 1.606108081008598e-13 0.000000000000000e+00
-4.809022220524639e-05 1.604117145777109e-13 7.397924905113397e-01
-4.803053546856973e-05 1.602126210545621e-13 4.227385660064798e-01
-4.797084873189306e-05 1.600135275314133e-13 4.227385660064798e-01
-4.791116199521639e-05 1.598144340082644e-13 4.227385660064798e-01
-4.785147525853972e-05 1.596153404851156e-13 6.341078490097197e-01
-4.779178852186306e-05 1.594162469619668e-13 8.454771320129596e-01
-4.773210178518639e-05 1.592171534388180e-13 1.268215698019439e+00
-4.767241504850972e-05 1.590180599156691e-13 1.479584981022679e+00
-4.761272831183305e-05 1.588189663925203e-13 6.341078490097197e-01
-4.755304157515639e-05 1.586198728693715e-13 1.162531056517820e+00
-4.749335483847972e-05 1.584207793462226e-13 1.056846415016200e+00
-4.743366810180305e-05 1.582216858230738e-13 1.479584981022679e+00
-4.737398136512638e-05 1.580225922999250e-13 1.479584981022679e+00
-4.731429462844972e-05 1.578234987767762e-13 8.454771320129596e-01
-4.725460789177305e-05 1.576244052536273e-13 1.585269622524299e+00
-4.719492115509638e-05 1.574253117304785e-13 1.479584981022679e+00
-4.713523441841972e-05 1.572262182073297e-13 2.536431396038879e+00
-4.707554768174305e-05 1.570271246841808e-13 8.454771320129596e-01
-4.701586094506638e-05 1.568280311610320e-13 1.796638905527539e+00
-4.695617420838971e-05 1.566289376378832e-13 2.430746754537259e+00
-4.689648747171305e-05 1.564298441147344e-13 1.056846415016200e+00
-4.683680073503638e-05 1.562307505915855e-13 1.902323547029159e+00
-4.677711399835971e-05 1.560316570684367e-13 2.430746754537259e+00
-4.671742726168304e-05 1.558325635452879e-13 2.536431396038879e+00
-4.665774052500638e-05 1.556334700221390e-13 3.064854603546979e+00
-4.659805378832971e-05 1.554343764989902e-13 2.430746754537259e+00
-4.653836705165304e-05 1.552352829758414e-13 2.008008188530779e+00
-4.647868031497638e-05 1.550361894526926e-13 2.325062113035639e+00
-4.641899357829971e-05 1.548370959295437e-13 1.902323547029159e+00
-4.635930684162304e-05 1.546380024063949e-13 2.219377471534019e+00
-4.629962010494637e-05 1.544389088832461e-13 2.325062113035639e+00
-4.623993336826971e-05 1.542398153600972e-13 3.064854603546979e+00
-4.618024663159304e-05 1.540407218369484e-13 3.064854603546979e+00
-4.612055989491637e-05 1.538416283137996e-13 2.536431396038879e+00
-4.606087315823970e-05 1.536425347906507e-13 3.804647094058319e+00
-4.600118642156304e-05 1.534434412675019e-13 4.016016377061558e+00
-4.594149968488637e-05 1.532443477443531e-13 2.747800679042119e+00
-4.588181294820970e-05 1.530452542212043e-13 3.910331735559939e+00
-4.582212621153303e-05 1.528461606980554e-13 3.381908528051838e+00
