-2.909848990384489e-05 9.706211456408584e-14 0.000000000000000e+00
-2.905979780121015e-05 9.693305160201913e-14 0.000000000000000e+00
-2.902110569857541e-05 9.680398863995241e-14 0.000000000000000e+00
-2.898241359594067e-05 9.667492567788570e-14 0.000000000000000e+00
-2.894372149330593e-05 9.654586271581899e-14 2.324446883877711e+00
-2.890502939067119e-05 9.641679975375227e-14 0.000000000000000e+00
-2.886633728803645e-05 9.628773679168556e-14 4.648893767755422e+00
-2.882764518540171e-05 9.615867382961885e-14 0.000000000000000e+00
-2.878895308276697e-05 9.602961086755213e-14 3.099262511836948e+00
-2.875026098013222e-05 9.590054790548542e-14 3.099262511836948e+00
-2.871156887749748e-05 9.577148494341870e-14 2.324446883877711e+00
-2.867287677486274e-05 9.564242198135199e-14 0.000000000000000e+00
-2.863418467222800e-05 9.551335901928529e-14 3.099262511836948e+00
-2.859549256959326e-05 9.538429605721856e-14 0.000000000000000e+00
-2.855680046695852e-05 9.525523309515184e-14 3.099262511836948e+00
-2.851810836432378e-05 9.512617013308514e-14 2.324446883877711e+00
-2.847941626168904e-05 9.499710717101841e-14 3.099262511836948e+00
-2.844072415905430e-05 9.486804420895171e-14 2.324446883877711e+00
-2.840203205641956e-05 9.473898124688500e-14 2.324446883877711e+00
-2.836333995378482e-05 9.460991828481828e-14 3.099262511836948e+00
-2.832464785115007e-05 9.448085532275157e-14 3.874078139796185e+00
-2.828595574851533e-05 9.435179236068485e-14 0.000000000000000e+00
-2.824726364588059e-05 9.422272939861814e-14 0.000000000000000e+00
-2.820857154324585e-05 9.409366643655142e-14 3.874078139796185e+00
-2.816987944061111e-05 9.396460347448471e-14 3.874078139796185e+00
-2.813118733797637e-05 9.383554051241799e-14 0.000000000000000e+00
-2.809249523534163e-05 9.370647755035129e-14 3.099262511836948e+00
-2.805380313270689e-05 9.357741458828457e-14 3.874078139796185e+00
-2.801511103007215e-05 9.344835162621785e-14 3.099262511836948e+00
-2.797641892743741e-05 9.331928866415115e-14 4.648893767755422e+00
-2.793772682480267e-05 9.319022570208442e-14 0.000000000000000e+00
-2.789903472216793e-05 9.306116274001772e-14 2.324446883877711e+00
-2.786034261953319e-05 9.293209977795101e-14 2.324446883877711e+00
-2.782165051689844e-05 9.280303681588428e-14 2.324446883877711e+00
