-4.836945072383969e-05 1.613431206592919e-13 0.000000000000000e+00
-4.831084440729683e-05 1.611476310297867e-13 0.000000000000000e+00
-4.825223809075397e-05 1.609521414002816e-13 0.000000000000000e+00
-4.819363177421110e-05 1.607566517707763e-13 0.000000000000000e+00
-4.813502545766823e-05 1.605611621412712e-13 0.000000000000000e+00
-4.807641914112537e-05 1.603656725117660e-13 0.000000000000000e+00
-4.801781282458251e-05 1.601701828822609e-13 0.000000000000000e+00
-4.795920650803964e-05 1.599746932527557e-13 0.000000000000000e+00
-4.790060019149678e-05 1.597792036232505e-13 0.000000000000000e+00
-4.784199387495391e-05 1.595837139937453e-13 0.000000000000000e+00
-4.778338755841105e-05 1.593882243642402e-13 0.000000000000000e+00
-4.772478124186819e-05 1.591927347347350e-13 0.000000000000000e+00
-4.766617492532532e-05 1.589972451052298e-13 0.000000000000000e+00
-4.760756860878246e-05 1.588017554757247e-13 0.000000000000000e+00
-4.754896229223959e-05 1.586062658462195e-13 3.069216518128056e-01
-4.749035597569673e-05 1.584107762167143e-13 0.000000000000000e+00
-4.743174965915387e-05 1.582152865872092e-13 0.000000000000000e+00
-4.737314334261100e-05 1.580197969577040e-13 3.069216518128056e-01
-4.731453702606814e-05 1.578243073281988e-13 4.092288690837408e-01
-4.725593070952527e-05 1.576288176986936e-13 0.000000000000000e+00
-4.719732439298241e-05 1.574333280691885e-13 6.138433036256112e-01
-4.713871807643955e-05 1.572378384396833e-13 0.000000000000000e+00
-4.708011175989668e-05 1.570423488101782e-13 0.000000000000000e+00
-4.702150544335382e-05 1.568468591806730e-13 5.115360863546761e-01
-4.696289912681095e-05 1.566513695511678e-13 3.069216518128056e-01
-4.690429281026809e-05 1.564558799216626e-13 6.138433036256112e-01
-4.684568649372522e-05 1.562603902921575e-13 4.092288690837408e-01
-4.678708017718236e-05 1.560649006626523e-13 4.092288690837408e-01
-4.672847386063950e-05 1.558694110331471e-13 1.125379389980287e+00
-4.666986754409663e-05 1.556739214036420e-13 1.023072172709352e+00
-4.661126122755377e-05 1.554784317741368e-13 1.227686607251222e+00
-4.655265491101090e-05 1.552829421446316e-13 9.207649554384169e-01
-4.649404859446804e-05 1.550874525151265e-13 1.125379389980287e+00
