Printout for SDDS file out/ltu0/ltu0.chs

       s        ElementName  ElementType      betax          betay          alphax         alphay          etax          etaxp           etay          etayp           psix           psiy           psi            enx            eny         pCentral0   
  4.500000e+00          LM0     CSRDRIFT   2.472956e+01   1.762273e+01  -1.259000e+00   9.397829e-01   1.256986e-01   3.142627e-02   9.470217e-03  -1.405312e-03   2.317609e-01   2.031282e-01   0.000000e+00   8.660703e-07   2.581483e-07   1.631685e+04 
  5.000000e+00          LM0     CSRDRIFT   2.601469e+01   1.670966e+01  -1.311267e+00   8.863522e-01   1.414117e-01   3.142627e-02   8.767560e-03  -1.405312e-03   2.514752e-01   2.322697e-01   0.000000e+00   8.660700e-07   2.581482e-07   1.631685e+04 
  5.500000e+00          LM0     CSRDRIFT   2.735209e+01   1.585003e+01  -1.363534e+00   8.329214e-01   1.571249e-01   3.142627e-02   8.064904e-03  -1.405312e-03   2.702204e-01   2.629980e-01   0.000000e+00   8.660697e-07   2.581481e-07   1.631685e+04 
  6.000000e+00          LM0     CSRDRIFT   2.874176e+01   1.504382e+01  -1.415801e+00   7.794906e-01   1.728380e-01   3.142627e-02   7.362248e-03  -1.405312e-03   2.880541e-01   2.953836e-01   0.000000e+00   8.660694e-07   2.581480e-07   1.631685e+04 
  6.500000e+00          LM0     CSRDRIFT   3.018369e+01   1.429104e+01  -1.468068e+00   7.260599e-01   1.885511e-01   3.142627e-02   6.659592e-03  -1.405312e-03   3.050306e-01   3.294906e-01   0.000000e+00   8.660692e-07   2.581479e-07   1.631685e+04 
  6.600000e+00          LM1     CSRDRIFT   3.047835e+01   1.414690e+01  -1.478522e+00   7.153737e-01   1.916938e-01   3.142627e-02   6.519061e-03  -1.405312e-03   3.083276e-01   3.365236e-01   0.000000e+00   8.660691e-07   2.581479e-07   1.631685e+04 
  6.700000e+00          LM1     CSRDRIFT   3.077510e+01   1.400489e+01  -1.488975e+00   7.046876e-01   1.948364e-01   3.142627e-02   6.378529e-03  -1.405312e-03   3.115928e-01   3.436281e-01   0.000000e+00   8.660691e-07   2.581479e-07   1.631685e+04 
  6.800000e+00          LM1     CSRDRIFT   3.107394e+01   1.386503e+01  -1.499429e+00   6.940014e-01   1.979790e-01   3.142627e-02   6.237998e-03  -1.405312e-03   3.148265e-01   3.508044e-01   0.000000e+00   8.660690e-07   2.581479e-07   1.631685e+04 
  6.900000e+00          LM1     CSRDRIFT   3.137487e+01   1.372729e+01  -1.509882e+00   6.833153e-01   2.011216e-01   3.142627e-02   6.097467e-03  -1.405312e-03   3.180291e-01   3.580530e-01   0.000000e+00   8.660690e-07   2.581479e-07   1.631685e+04 
  7.100000e+00         QB31         QUAD   3.109046e+01   1.384597e+01   2.918491e+00  -1.282306e+00   2.045329e-01   2.605568e-03   5.901716e-03  -5.568207e-04   3.244026e-01   3.726291e-01   0.000000e+00   8.660658e-07   2.581480e-07   1.631685e+04 
  7.300000e+00         QB31         QUAD   2.908396e+01   1.477264e+01   7.019002e+00  -3.394729e+00   2.021590e-01  -2.628883e-02   5.873685e-03   2.758469e-04   3.310223e-01   3.866800e-01   0.000000e+00   8.660627e-07   2.581480e-07   1.631685e+04 
  7.800000e+00          LM0     CSRDRIFT   2.249704e+01   1.837932e+01   6.154842e+00  -3.818627e+00   1.890145e-01  -2.628883e-02   6.011608e-03   2.758469e-04   3.505706e-01   4.170289e-01   0.000000e+00   8.660623e-07   2.581479e-07   1.631685e+04 
  8.300000e+00          LM0     CSRDRIFT   1.677428e+01   2.240989e+01   5.290682e+00  -4.242525e+00   1.758701e-01  -2.628883e-02   6.149532e-03   2.758469e-04   3.763120e-01   4.416682e-01   0.000000e+00   8.660622e-07   2.581479e-07   1.631685e+04 
  8.800000e+00          LM0     CSRDRIFT   1.191567e+01   2.686437e+01   4.426522e+00  -4.666423e+00   1.627257e-01  -2.628883e-02   6.287455e-03   2.758469e-04   4.116856e-01   4.620476e-01   0.000000e+00   8.660620e-07   2.581478e-07   1.631685e+04 
  9.300000e+00          LM0     CSRDRIFT   7.921233e+00   3.174274e+01   3.562362e+00  -5.090321e+00   1.495813e-01  -2.628883e-02   6.425378e-03   2.758469e-04   4.631737e-01   4.791707e-01   0.000000e+00   8.660618e-07   2.581478e-07   1.631685e+04 
  9.800000e+00          LM0     CSRDRIFT   4.790951e+00   3.704501e+01   2.698202e+00  -5.514219e+00   1.364369e-01  -2.628883e-02   6.563302e-03   2.758469e-04   5.444269e-01   4.937521e-01   0.000000e+00   8.660617e-07   2.581477e-07   1.631685e+04 
  1.000000e+01         QB32         QUAD   3.942867e+00   3.779983e+01   1.597250e+00   1.789349e+00   1.338165e-01  -7.148844e-12   6.490425e-03  -1.002239e-03   5.907599e-01   4.990620e-01   0.000000e+00   8.660624e-07   2.581476e-07   1.631685e+04 
  1.000000e+01          MB1         MARK   3.942867e+00   3.779983e+01   1.597250e+00   1.789349e+00   1.338165e-01  -7.148844e-12   6.490425e-03  -1.002239e-03   5.907599e-01   4.990620e-01   0.000000e+00   8.660624e-07   2.581476e-07   1.631685e+04 
  1.020000e+01         QB32         QUAD   3.479636e+00   3.565049e+01   7.489644e-01   8.817135e+00   1.364369e-01   2.628883e-02   6.165009e-03  -2.241329e-03   6.451341e-01   5.044749e-01   0.000000e+00   8.660630e-07   2.581475e-07   1.631685e+04 
  1.070000e+01          LM0     CSRDRIFT   2.842820e+00   2.738554e+01   5.246669e-01   7.712776e+00   1.495813e-01   2.628883e-02   5.044345e-03  -2.241329e-03   8.047863e-01   5.204776e-01   0.000000e+00   8.660627e-07   2.581475e-07   1.631685e+04 
  1.120000e+01          LM0     CSRDRIFT   2.430302e+00   2.022494e+01   3.003693e-01   6.608418e+00   1.627257e-01   2.628883e-02   3.923681e-03  -2.241329e-03   9.961766e-01   5.417247e-01   0.000000e+00   8.660626e-07   2.581474e-07   1.631685e+04 
  1.170000e+01          LM0     CSRDRIFT   2.242082e+00   1.416870e+01   7.607173e-02   5.504059e+00   1.758701e-01   2.628883e-02   2.803016e-03  -2.241329e-03   1.212047e+00   5.712656e-01   0.000000e+00   8.660625e-07   2.581474e-07   1.631685e+04 
  1.220000e+01          LM0     CSRDRIFT   2.278159e+00   9.216825e+00  -1.482258e-01   4.399700e+00   1.890145e-01   2.628883e-02   1.682352e-03  -2.241329e-03   1.435127e+00   6.150333e-01   0.000000e+00   8.660624e-07   2.581473e-07   1.631685e+04 
  1.270000e+01          LM0     CSRDRIFT   2.538533e+00   5.369304e+00  -3.725234e-01   3.295341e+00   2.021590e-01   2.628883e-02   5.616873e-04  -2.241329e-03   1.644570e+00   6.861688e-01   0.000000e+00   8.660623e-07   2.581473e-07   1.631685e+04 
  1.290000e+01         QB33         QUAD   2.631223e+00   4.268972e+00  -8.653529e-02   2.258216e+00   2.045329e-01  -2.605568e-03   1.192816e-04  -2.193176e-03   1.721667e+00   7.281531e-01   0.000000e+00   8.660629e-07   2.581473e-07   1.631685e+04 
  1.310000e+01         QB33         QUAD   2.606460e+00   3.528390e+00   2.091741e-01   1.479618e+00   2.011216e-01  -3.142627e-02  -3.197343e-04  -2.207350e-03   1.797750e+00   7.799525e-01   0.000000e+00   8.660637e-07   2.581473e-07   1.631685e+04 
  1.360000e+01          LM0     CSRDRIFT   2.497398e+00   2.274744e+00   8.949768e-03   1.027674e+00   1.854085e-01  -3.142627e-02  -1.423409e-03  -2.207350e-03   1.995002e+00   9.573699e-01   0.000000e+00   8.660635e-07   2.581472e-07   1.631685e+04 
  1.410000e+01          LM0     CSRDRIFT   2.588561e+00   1.473042e+00  -1.912746e-01   5.757301e-01   1.696954e-01  -3.142627e-02  -2.527085e-03  -2.207350e-03   2.192943e+00   1.234033e+00   0.000000e+00   8.660634e-07   2.581472e-07   1.631685e+04 
  1.460000e+01          LM0     CSRDRIFT   2.879948e+00   1.123284e+00  -3.914990e-01   1.237861e-01   1.539822e-01  -3.142627e-02  -3.630760e-03  -2.207350e-03   2.377108e+00   1.633256e+00   0.000000e+00   8.660633e-07   2.581472e-07   1.631685e+04 
  1.510000e+01          LM0     CSRDRIFT   3.371559e+00   1.225470e+00  -5.917234e-01  -3.281579e-01   1.382691e-01  -3.142627e-02  -4.734435e-03  -2.207350e-03   2.538263e+00   2.073501e+00   0.000000e+00   8.660632e-07   2.581471e-07   1.631685e+04 
  1.560000e+01          LM0     CSRDRIFT   4.063394e+00   1.779600e+00  -7.919477e-01  -7.801019e-01   1.225560e-01  -3.142627e-02  -5.838110e-03  -2.207350e-03   2.673763e+00   2.418905e+00   0.000000e+00   8.660631e-07   2.581471e-07   1.631685e+04 
  1.610000e+01          LM0     CSRDRIFT   4.955454e+00   2.785674e+00  -9.921721e-01  -1.232046e+00   1.068428e-01  -3.142627e-02  -6.941785e-03  -2.207350e-03   2.785420e+00   2.645403e+00   0.000000e+00   8.660630e-07   2.581471e-07   1.631685e+04 
  1.660000e+01          LM0     CSRDRIFT   6.047739e+00   4.243692e+00  -1.192396e+00  -1.683990e+00   9.112971e-02  -3.142627e-02  -8.045461e-03  -2.207350e-03   2.876881e+00   2.791343e+00   0.000000e+00   8.660629e-07   2.581471e-07   1.631685e+04 
  1.710000e+01          LM0     CSRDRIFT   7.340247e+00   6.153653e+00  -1.392621e+00  -2.135934e+00   7.541658e-02  -3.142627e-02  -9.149136e-03  -2.207350e-03   2.951996e+00   2.889343e+00   0.000000e+00   8.660628e-07   2.581470e-07   1.631685e+04 
  1.760000e+01          LM0     CSRDRIFT   8.832980e+00   8.515559e+00  -1.592845e+00  -2.587878e+00   5.970344e-02  -3.142627e-02  -1.025281e-02  -2.207350e-03   3.014132e+00   2.958469e+00   0.000000e+00   8.660628e-07   2.581470e-07   1.631685e+04 
  1.810000e+01          LM0     CSRDRIFT   1.052594e+01   1.132941e+01  -1.793070e+00  -3.039822e+00   4.399031e-02  -3.142627e-02  -1.135649e-02  -2.207350e-03   3.066010e+00   3.009396e+00   0.000000e+00   8.660627e-07   2.581470e-07   1.631685e+04 
  1.860000e+01          LM0     CSRDRIFT   1.241912e+01   1.459520e+01  -1.993294e+00  -3.491766e+00   2.827718e-02  -3.142627e-02  -1.246016e-02  -2.207350e-03   3.109755e+00   3.048289e+00   0.000000e+00   8.660626e-07   2.581470e-07   1.631685e+04 
  1.870000e+01          LM1     CSRDRIFT   1.282178e+01   1.530260e+01  -2.033339e+00  -3.582155e+00   2.513455e-02  -3.142627e-02  -1.268090e-02  -2.207350e-03   3.117680e+00   3.054981e+00   0.000000e+00   8.660626e-07   2.581470e-07   1.631685e+04 
  1.880000e+01          LM1     CSRDRIFT   1.323246e+01   1.602806e+01  -2.073384e+00  -3.672543e+00   2.199192e-02  -3.142627e-02  -1.290163e-02  -2.207350e-03   3.125357e+00   3.061366e+00   0.000000e+00   8.660626e-07   2.581470e-07   1.631685e+04 
  1.890000e+01          LM1     CSRDRIFT   1.365114e+01   1.677161e+01  -2.113429e+00  -3.762932e+00   1.884930e-02  -3.142627e-02  -1.312237e-02  -2.207350e-03   3.132798e+00   3.067465e+00   0.000000e+00   8.660626e-07   2.581470e-07   1.631685e+04 
  1.900000e+01          LM1     CSRDRIFT   1.407783e+01   1.753324e+01  -2.153473e+00  -3.853321e+00   1.570667e-02  -3.142627e-02  -1.334310e-02  -2.207350e-03   3.140011e+00   3.073297e+00   0.000000e+00   8.660626e-07   2.581469e-07   1.631685e+04 
  1.950000e+01         B31A    CSRCSBEND   1.634254e+01   2.159358e+01  -2.361681e+00  -4.284732e+00   3.926910e-03  -1.570732e-02  -1.444028e-02  -2.194548e-03   3.172980e+00   3.098996e+00   0.000000e+00   5.018588e-07   2.581456e-07   1.631685e+04 
  1.950000e+01          MB2         MARK   1.634254e+01   2.159358e+01  -2.361681e+00  -4.284732e+00   3.926910e-03  -1.570732e-02  -1.444028e-02  -2.194548e-03   3.172980e+00   3.098996e+00   0.000000e+00   5.018588e-07   2.581456e-07   1.631685e+04 
  2.000000e+01         B31B    CSRCSBEND   1.880041e+01   2.610276e+01  -2.553659e+00  -4.733681e+00   6.956285e-13   6.045962e-12  -1.553765e-02  -2.194947e-03   3.201508e+00   3.120058e+00   0.000000e+00   2.685035e-07   2.581445e-07   1.631685e+04 
  2.000000e+01          MM0         MARK   1.880041e+01   2.610276e+01  -2.553659e+00  -4.733681e+00   6.956285e-13   6.045962e-12  -1.553765e-02  -2.194947e-03   3.201508e+00   3.120058e+00   0.000000e+00   2.685035e-07   2.581445e-07   1.631685e+04 
  2.050000e+01          LM0     CSRDRIFT   2.145408e+01   3.106063e+01  -2.753686e+00  -5.182058e+00   3.718610e-12   6.045962e-12  -1.663512e-02  -2.194947e-03   3.226406e+00   3.137619e+00   0.000000e+00   2.685029e-07   2.581439e-07   1.631685e+04 
  2.100000e+01          LM0     CSRDRIFT   2.430778e+01   3.646688e+01  -2.953712e+00  -5.630435e+00   6.741591e-12   6.045962e-12  -1.773260e-02  -2.194947e-03   3.248303e+00   3.152476e+00   0.000000e+00   2.685025e-07   2.581435e-07   1.631685e+04 
  2.120000e+01         QO31         QUAD   2.523354e+01   3.916902e+01  -1.658294e+00  -7.929204e+00   7.912006e-12   5.647596e-12  -1.826879e-02  -3.171895e-03   3.256364e+00   3.157777e+00   0.000000e+00   2.685024e-07   2.581434e-07   1.631685e+04 
  2.140000e+01         QO31         QUAD   2.562483e+01   4.285628e+01  -2.910700e-01  -1.057381e+01   8.996541e-12   5.187927e-12  -1.900365e-02  -4.183336e-03   3.264215e+00   3.162668e+00   0.000000e+00   2.685024e-07   2.581433e-07   1.631685e+04 
  2.190000e+01          LM0     CSRDRIFT   2.592648e+01   5.408813e+01  -3.122355e-01  -1.188990e+01   1.159050e-11   5.187927e-12  -2.109532e-02  -4.183336e-03   3.283615e+00   3.173053e+00   0.000000e+00   2.685020e-07   2.581429e-07   1.631685e+04 
  2.240000e+01          LM0     CSRDRIFT   2.624930e+01   6.663607e+01  -3.334009e-01  -1.320599e+01   1.418447e-11   5.187927e-12  -2.318699e-02  -4.183336e-03   3.302782e+00   3.181382e+00   0.000000e+00   2.685018e-07   2.581427e-07   1.631685e+04 
  2.290000e+01          LM0     CSRDRIFT   2.659328e+01   8.050010e+01  -3.545664e-01  -1.452207e+01   1.677843e-11   5.187927e-12  -2.527866e-02  -4.183336e-03   3.321708e+00   3.188208e+00   0.000000e+00   2.685016e-07   2.581426e-07   1.631685e+04 
  2.340000e+01          LM0     CSRDRIFT   2.695843e+01   9.568022e+01  -3.757318e-01  -1.583816e+01   1.937239e-11   5.187927e-12  -2.737032e-02  -4.183336e-03   3.340383e+00   3.193906e+00   0.000000e+00   2.685015e-07   2.581425e-07   1.631685e+04 
  2.360000e+01         QO32         QUAD   2.851177e+01   9.711626e+01  -7.522341e+00   8.780265e+00   2.091412e-11   1.029470e-11  -2.750602e-02   2.832156e-03   3.347658e+00   3.195963e+00   0.000000e+00   2.685024e-07   2.581438e-07   1.631685e+04 
  2.380000e+01         QO32         QUAD   3.318268e+01   8.889204e+01  -1.622727e+01   3.164049e+01   2.352531e-11   1.592791e-11  -2.624705e-02   9.704047e-03   3.354216e+00   3.198097e+00   0.000000e+00   2.685036e-07   2.581458e-07   1.631685e+04 
  2.430000e+01          LM0     CSRDRIFT   5.140139e+01   6.006991e+01  -2.021014e+01   2.600376e+01   3.148927e-11   1.592791e-11  -2.139503e-02   9.704047e-03   3.366323e+00   3.204940e+00   0.000000e+00   2.685034e-07   2.581456e-07   1.631685e+04 
  2.480000e+01          LM0     CSRDRIFT   7.360295e+01   3.688451e+01  -2.419300e+01   2.036703e+01   3.945322e-11   1.592791e-11  -1.654300e-02   9.704047e-03   3.374452e+00   3.215562e+00   0.000000e+00   2.685034e-07   2.581455e-07   1.631685e+04 
  2.530000e+01          LM0     CSRDRIFT   9.978739e+01   1.933584e+01  -2.817587e+01   1.473030e+01   4.741718e-11   1.592791e-11  -1.169098e-02   9.704047e-03   3.380286e+00   3.234286e+00   0.000000e+00   2.685033e-07   2.581455e-07   1.631685e+04 
  2.580000e+01          LM0     CSRDRIFT   1.299547e+02   7.423905e+00  -3.215873e+01   9.093574e+00   5.538114e-11   1.592791e-11  -6.838957e-03   9.704047e-03   3.384677e+00   3.276030e+00   0.000000e+00   2.685032e-07   2.581454e-07   1.631685e+04 
  2.600000e+01         QO33         QUAD   1.353650e+02   4.538099e+00   5.624041e+00   5.609096e+00   5.696257e-11  -1.889113e-13  -5.075841e-03   8.010944e-03   3.386171e+00   3.310823e+00   0.000000e+00   2.684969e-07   2.581453e-07   1.631685e+04 
  2.620000e+01         QO33         QUAD   1.256248e+02   2.763818e+00   4.214632e+01   3.430554e+00   5.530629e-11  -1.629500e-11  -3.603991e-03   6.777532e-03   3.387690e+00   3.367866e+00   0.000000e+00   2.684932e-07   2.581452e-07   1.631685e+04 
  2.670000e+01          LM0     CSRDRIFT   8.701544e+01   4.882517e-01   3.507243e+01   1.120579e+00   4.715879e-11  -1.629500e-11  -2.152255e-04   6.777532e-03   3.392472e+00   3.812825e+00   0.000000e+00   2.684931e-07   2.581451e-07   1.631685e+04 
  2.720000e+01          LM0     CSRDRIFT   5.547996e+01   5.226596e-01   2.799854e+01  -1.189395e+00   3.901129e-11  -1.629500e-11   3.173540e-03   6.777532e-03   3.399668e+00   5.526712e+00   0.000000e+00   2.684930e-07   2.581450e-07   1.631685e+04 
  2.730000e+01          BY1    CSRCSBEND   5.002173e+01   8.067270e-01   2.658376e+01  -1.651263e+00   3.738179e-11  -1.629500e-11   3.651267e-03   2.776980e-03   3.401567e+00   5.681330e+00   4.898620e-22   2.684926e-07   2.593851e-07   1.631685e+04 
  2.780000e+01          LM0     CSRDRIFT   2.697491e+01   3.612864e+00   1.950987e+01  -3.961011e+00   2.923429e-11  -1.629500e-11   5.039757e-03   2.776980e-03   3.415179e+00   5.978561e+00   4.898620e-22   2.684926e-07   2.593851e-07   1.631685e+04 
  2.830000e+01          LM0     CSRDRIFT   1.100198e+01   8.728748e+00   1.243598e+01  -6.270758e+00   2.108680e-11  -1.629500e-11   6.428247e-03   2.776980e-03   3.444206e+00   6.067716e+00   4.898620e-22   2.684925e-07   2.593851e-07   1.631685e+04 
  2.850000e+01         QY31         QUAD   7.071118e+00   1.081284e+01   7.605263e+00  -3.942959e+00   1.842372e-11  -1.046724e-11   6.788543e-03   8.081590e-04   3.467108e+00   6.088101e+00   4.898620e-22   2.684925e-07   2.593855e-07   1.631685e+04 
  2.870000e+01         QY31         QUAD   4.674414e+00   1.175990e+01   4.614162e+00  -6.983719e-01   1.685840e-11  -5.263170e-12   6.748326e-03  -1.208342e-03   3.502248e+00   6.105663e+00   4.898620e-22   2.684925e-07   2.593859e-07   1.631685e+04 
  2.920000e+01          LM0     CSRDRIFT   1.252406e+00   1.248990e+01   2.229853e+00  -7.616259e-01   1.422682e-11  -5.263170e-12   6.144154e-03  -1.208342e-03   3.710397e+00   6.146931e+00   4.898620e-22   2.684924e-07   2.593859e-07   1.631685e+04 
  2.970000e+01          LM0     CSRDRIFT   2.147072e-01   1.328315e+01  -1.544552e-01  -8.248800e-01   1.159523e-11  -5.263170e-12   5.539983e-03  -1.208342e-03   5.012865e+00   6.185759e+00   4.898620e-22   2.684924e-07   2.593858e-07   1.631685e+04 
  2.980000e+01          LM1     CSRDRIFT   2.932844e-01   1.344940e+01  -6.313170e-01  -8.375308e-01   1.106891e-11  -5.263170e-12   5.419149e-03  -1.208342e-03   5.422750e+00   6.193241e+00   4.898620e-22   2.684924e-07   2.593858e-07   1.631685e+04 
  2.990000e+01          LM1     CSRDRIFT   4.672340e-01   1.361817e+01  -1.108179e+00  -8.501816e-01   1.054260e-11  -5.263170e-12   5.298315e-03  -1.208342e-03   5.696288e+00   6.200630e+00   4.898620e-22   2.684924e-07   2.593858e-07   1.631685e+04 
  2.992987e+01          LDY         DRIF   5.376879e-01   1.366907e+01  -1.250611e+00  -8.539603e-01   1.038539e-11  -5.263170e-12   5.262223e-03  -1.208342e-03   5.755914e+00   6.202819e+00   4.898620e-22   2.684924e-07   2.593858e-07   1.631685e+04 
  3.012987e+01         QY32         QUAD   1.283624e+00   1.322678e+01  -2.550730e+00   3.022551e+00   9.624499e-12  -2.382432e-12   4.871365e-03  -2.681369e-03   6.001441e+00   6.217551e+00   4.898620e-22   2.684922e-07   2.593862e-07   1.631685e+04 
  3.032987e+01         QY32         QUAD   2.657905e+00   1.134323e+01  -4.452704e+00   6.212869e+00   9.423204e-12   3.597845e-13   4.199989e-03  -3.999989e-03   6.110986e+00   6.233723e+00   4.898620e-22   2.684919e-07   2.593866e-07   1.631685e+04 
  3.082987e+01          LM0     CSRDRIFT   9.069536e+00   6.003123e+00  -8.370558e+00   4.467346e+00   9.603096e-12   3.597845e-13   2.199994e-03  -3.999989e-03   6.213000e+00   6.294351e+00   4.898620e-22   2.684918e-07   2.593865e-07   1.631685e+04 
  3.132987e+01          LM0     CSRDRIFT   1.939902e+01   2.408538e+00  -1.228841e+01   2.721823e+00   9.782988e-12   3.597845e-13   1.999997e-04  -3.999989e-03   6.250704e+00   6.426227e+00   4.898620e-22   2.684918e-07   2.593865e-07   1.631685e+04 
  3.142987e+01          BY2    CSRCSBEND   2.193506e+01   1.899051e+00  -1.307198e+01   2.373020e+00   9.818967e-12   3.597845e-13  -1.942828e-11   1.700333e-12   6.255552e+00   6.473002e+00   9.797161e-22   2.684914e-07   2.566352e-07   1.631685e+04 
  3.142987e+01          MM1         MARK   2.193506e+01   1.899051e+00  -1.307198e+01   2.373020e+00   9.818967e-12   3.597845e-13  -1.942828e-11   1.700333e-12   6.255552e+00   6.473002e+00   9.797161e-22   2.684914e-07   2.566352e-07   1.631685e+04 
  3.192987e+01          LM0     CSRDRIFT   3.696597e+01   3.989966e-01  -1.698984e+01   6.270893e-01   9.998859e-12   3.597845e-13  -1.857812e-11   1.700333e-12   6.273112e+00   7.084877e+00   9.797161e-22   2.684914e-07   2.566352e-07   1.631685e+04 
  3.242987e+01          LM0     CSRDRIFT   5.591473e+01   6.448727e-01  -2.090769e+01  -1.118841e+00   1.017875e-11   3.597845e-13  -1.772795e-11   1.700333e-12   6.284110e+00   8.486405e+00   9.797161e-22   2.684914e-07   2.566352e-07   1.631685e+04 
  3.292987e+01          LM0     CSRDRIFT   7.878135e+01   2.636679e+00  -2.482554e+01  -2.864772e+00   1.035864e-11   3.597845e-13  -1.687778e-11   1.700333e-12   6.291643e+00   8.879929e+00   9.797161e-22   2.684914e-07   2.566352e-07   1.631685e+04 
  3.342987e+01          LM0     CSRDRIFT   1.055658e+02   6.374417e+00  -2.874340e+01  -4.610703e+00   1.053854e-11   3.597845e-13  -1.602762e-11   1.700333e-12   6.297126e+00   9.002195e+00   9.797161e-22   2.684914e-07   2.566352e-07   1.631685e+04 
  3.352987e+01          LM1     CSRDRIFT   1.113929e+02   7.331476e+00  -2.952697e+01  -4.959889e+00   1.057451e-11   3.597845e-13  -1.585758e-11   1.700333e-12   6.298048e+00   9.016823e+00   9.797161e-22   2.684914e-07   2.566352e-07   1.631685e+04 
  3.372987e+01        QM300         QUAD   1.167484e+02   9.966936e+00   3.266864e+00  -8.470220e+00   1.034177e-11  -2.676054e-12  -1.597455e-11  -2.875580e-12   6.299785e+00   9.040448e+00   9.797161e-22   2.685059e-07   2.566348e-07   1.631685e+04 
  3.392987e+01        QM300         QUAD   1.088789e+02   1.437169e+01   3.532013e+01  -1.397608e+01   9.514371e-12  -5.558020e-12  -1.701892e-11  -7.618437e-12   6.301542e+00   9.057321e+00   9.797161e-22   2.685221e-07   2.566343e-07   1.631685e+04 
  3.442987e+01          LM0     CSRDRIFT   7.642550e+01   3.176301e+01   2.958664e+01  -2.080656e+01   6.735361e-12  -5.558020e-12  -2.082814e-11  -7.618437e-12   6.307023e+00   9.080725e+00   9.797161e-22   2.685220e-07   2.566343e-07   1.631685e+04 
  3.492987e+01          LM0     CSRDRIFT   4.970560e+01   5.598480e+01   2.385315e+01  -2.763703e+01   3.956351e-12  -5.558020e-12  -2.463736e-11  -7.618437e-12   6.315136e+00   9.092583e+00   9.797161e-22   2.685220e-07   2.566342e-07   1.631685e+04 
