0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00
0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00
0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 -3.513492665210838e-20 -3.513492665210838e-20 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00
5.000000000000000e-01 -3.926910072139503e-03 -6.534964968829647e-10 -3.926910725636000e-03 0.000000000000000e+00 -3.290396050447515e-14 -3.290396050447515e-14 4.999794385778324e-01 -1.570796326794897e-02 0.000000000000000e+00 0.000000000000000e+00
5.000000000000000e-01 -3.926910072139503e-03 -6.534964968829647e-10 -3.926910725636000e-03 0.000000000000000e+00 -3.290396050447515e-14 -3.290396050447515e-14 4.999794385778324e-01 -1.570796326794897e-02 0.000000000000000e+00 0.000000000000000e+00
1.000000000000000e+00 -1.570667138225663e-02 -7.714165884949904e-09 -1.570667909642252e-02 0.000000000000000e+00 -7.171435641610882e-14 -7.171435641610882e-14 9.998355147105487e-01 -3.141592653589793e-02 0.000000000000000e+00 0.000000000000000e+00
1.500000000000000e+00 -3.141205092132078e-02 -2.109342558253460e-08 -3.141207201474636e-02 0.000000000000000e+00 -5.961116161169624e-15 -5.961116161169624e-15 1.499588794893414e+00 -3.141592653589793e-02 0.000000000000000e+00 0.000000000000000e+00
2.000000000000000e+00 -4.711743046038493e-02 -3.447268528011878e-08 -4.711746493307021e-02 0.000000000000000e+00 5.979212214559380e-14 5.979212214559380e-14 1.999342075076280e+00 -3.141592653589793e-02 0.000000000000000e+00 0.000000000000000e+00
2.500000000000000e+00 -6.282280999944907e-02 -4.785194497770247e-08 -6.282285785139405e-02 0.000000000000000e+00 1.255453605878825e-13 1.255453605878825e-13 2.499095355259146e+00 -3.141592653589793e-02 0.000000000000000e+00 0.000000000000000e+00
3.000000000000000e+00 -7.852818953851322e-02 -6.123120467528759e-08 -7.852825076971789e-02 0.000000000000000e+00 1.912986001482547e-13 1.912986001482547e-13 2.998848635442012e+00 -3.141592653589793e-02 0.000000000000000e+00 0.000000000000000e+00
3.500000000000000e+00 -9.423356907757736e-02 -7.461046437287197e-08 -9.423364368804174e-02 0.000000000000000e+00 2.570518393782840e-13 2.570518393782840e-13 3.498601915624878e+00 -3.141592653589793e-02 0.000000000000000e+00 0.000000000000000e+00
4.000000000000000e+00 -1.099389486166415e-01 -8.798972407045710e-08 -1.099390366063656e-01 0.000000000000000e+00 3.228050774224672e-13 3.228050774224672e-13 3.998355195807744e+00 -3.141592653589793e-02 0.000000000000000e+00 0.000000000000000e+00
4.500000000000000e+00 -1.256443281557056e-01 -1.013689837680419e-07 -1.256444295246894e-01 0.000000000000000e+00 3.885583145433845e-13 3.885583145433845e-13 4.498108475990610e+00 -3.141592653589793e-02 0.000000000000000e+00 0.000000000000000e+00
5.000000000000000e+00 -1.413497076947698e-01 -1.147482434656255e-07 -1.413498224430133e-01 0.000000000000000e+00 4.543115509866755e-13 4.543115509866755e-13 4.997861756173475e+00 -3.141592653589793e-02 0.000000000000000e+00 0.000000000000000e+00
