LM1 7.600000000000001e+00 -1.056257840305247e-19 -1.724999960871420e-03 7.599999702083339e+00 -3.061617253003158e-20 -5.000000000000000e-04 -7.654043292123279e-24
LM1 7.700000000000000e+00 -1.086874009008258e-19 -1.774999958788087e-03 7.699999689583339e+00 -3.061617253003158e-20 -5.000000000000000e-04 -7.654043292123279e-24
LM1 7.800000000000000e+00 -1.117490177711268e-19 -1.824999956704754e-03 7.799999677083339e+00 -3.061617253003158e-20 -5.000000000000000e-04 -7.654043292123279e-24
LM1 7.899999999999999e+00 -1.148106346414278e-19 -1.874999954621420e-03 7.899999664583340e+00 -3.061617253003158e-20 -5.000000000000000e-04 -7.654043292123279e-24
LM1 7.999999999999999e+00 -1.178722515117288e-19 -1.924999952538087e-03 7.999999652083340e+00 -3.061617253003158e-20 -5.000000000000000e-04 -7.654043292123279e-24
QLD0 8.100000000000000e+00 -1.209338683820298e-19 -1.974999950454753e-03 8.099999639583340e+00 -3.061617253003158e-20 -5.000000000000000e-04 -7.654043292123279e-24
QLD0 8.199999999999999e+00 -1.239954852523308e-19 -2.024999948371420e-03 8.199999627083340e+00 -3.061617253003158e-20 -5.000000000000000e-04 -7.654043292123279e-24
LM1 8.299999999999999e+00 -1.270571021226318e-19 -2.074999946288087e-03 8.299999614583340e+00 -3.061617253003158e-20 -5.000000000000000e-04 -7.654043292123279e-24
LM1 8.399999999999999e+00 -1.301187189929328e-19 -2.124999944204753e-03 8.399999602083341e+00 -3.061617253003158e-20 -5.000000000000000e-04 -7.654043292123279e-24
LM1 8.499999999999998e+00 -1.331803358632338e-19 -2.174999942121420e-03 8.499999589583341e+00 -3.061617253003158e-20 -5.000000000000000e-04 -7.654043292123279e-24
LM1 8.599999999999998e+00 -1.362419527335348e-19 -2.224999940038087e-03 8.599999577083342e+00 -3.061617253003158e-20 -5.000000000000000e-04 -7.654043292123279e-24
LM1 8.699999999999998e+00 -1.393035696038358e-19 -2.274999937954753e-03 8.699999564583342e+00 -3.061617253003158e-20 -5.000000000000000e-04 -7.654043292123279e-24
LM1 8.799999999999997e+00 -1.423651864741368e-19 -2.324999935871420e-03 8.799999552083342e+00 -3.061617253003158e-20 -5.000000000000000e-04 -7.654043292123279e-24
LM1 8.899999999999997e+00 -1.454268033444378e-19 -2.374999933788086e-03 8.899999539583343e+00 -3.061617253003158e-20 -5.000000000000000e-04 -7.654043292123279e-24
LL0 9.149999999999997e+00 -1.530808455201903e-19 -2.499999928579753e-03 9.149999508333343e+00 -3.061617253003158e-20 -5.000000000000000e-04 -7.654043292123279e-24
BK 9.549999999999997e+00 -1.659396363156035e-19 -2.709999918852312e-03 9.549999453166677e+00 -3.367779037239615e-20 -5.500000000000000e-04 -9.261392586044974e-24
BK 9.949999999999998e+00 -1.800230737246812e-19 -2.939999906095705e-03 9.949999387000013e+00 -3.673940838314971e-20 -6.000000000000001e-04 -1.102182284578698e-23
LL0 1.020000000000000e+01 -1.892079241671952e-19 -3.089999897095705e-03 1.019999934200001e+01 -3.673940838314971e-20 -6.000000000000001e-04 -1.102182284578698e-23
LL0 1.045000000000000e+01 -1.983927746097094e-19 -3.239999888095705e-03 1.044999929700002e+01 -3.673940838314971e-20 -6.000000000000001e-04 -1.102182284578698e-23
BK 1.085000000000000e+01 -2.137008585972428e-19 -3.489999871734930e-03 1.084999921883335e+01 -3.980102657760038e-20 -6.500000000000000e-04 -1.293533409335467e-23
BK 1.125000000000000e+01 -2.302335891249618e-19 -3.759999851144989e-03 1.124999912766669e+01 -4.286264497105628e-20 -7.000000000000001e-04 -1.500192635266696e-23
LL0 1.150000000000000e+01 -2.409492477423890e-19 -3.934999836853323e-03 1.149999906641669e+01 -4.286264497105628e-20 -7.000000000000001e-04 -1.500192635266696e-23
LL0 1.175000000000000e+01 -2.516649063598162e-19 -4.109999822561656e-03 1.174999900516669e+01 -4.286264497105628e-20 -7.000000000000001e-04 -1.500192635266696e-23
BK 1.215000000000000e+01 -2.694222833863890e-19 -4.399999797067549e-03 1.214999890000003e+01 -4.592426357882550e-20 -7.500000000000001e-04 -1.722159964955627e-23
BK 1.255000000000000e+01 -2.884043068674221e-19 -4.709999765944275e-03 1.254999877983337e+01 -4.898588241621616e-20 -8.000000000000001e-04 -1.959435401176852e-23
LL0 1.280000000000000e+01 -3.006507735526057e-19 -4.909999744610942e-03 1.279999869983338e+01 -4.898588241621616e-20 -8.000000000000001e-04 -1.959435401176852e-23
LL0 1.305000000000000e+01 -3.128972402377894e-19 -5.109999723277610e-03 1.304999861983338e+01 -4.898588241621616e-20 -8.000000000000001e-04 -1.959435401176852e-23
BK 1.345000000000000e+01 -3.331039101258278e-19 -5.439999685750170e-03 1.344999848366672e+01 -5.204750149853640e-20 -8.500000000000002e-04 -2.212018946896317e-23
BK 1.385000000000000e+01 -3.545352263703547e-19 -5.789999640993564e-03 1.384999833050007e+01 -5.510912084109433e-20 -9.000000000000001e-04 -2.479910605271319e-23
LL0 1.410000000000000e+01 -3.683125010008302e-19 -6.014999610618565e-03 1.409999822925007e+01 -5.510912084109433e-20 -9.000000000000001e-04 -2.479910605271319e-23
LL0 1.435000000000000e+01 -3.820897756313057e-19 -6.239999580243566e-03 1.434999812800008e+01 -5.510912084109433e-20 -9.000000000000001e-04 -2.479910605271319e-23
BK 1.475000000000000e+01 -4.047457381787430e-19 -6.609999527382794e-03 1.474999795683343e+01 -5.817074045919809e-20 -9.500000000000001e-04 -2.763110379650506e-23
BK 1.515000000000000e+01 -4.286263469724506e-19 -6.999999465492856e-03 1.514999776666677e+01 -6.123236036815583e-20 -1.000000000000000e-03 -3.061618273573881e-23
LL0 1.540000000000000e+01 -4.439344294104452e-19 -7.249999423826191e-03 1.539999764166678e+01 -6.123236036815583e-20 -1.000000000000000e-03 -3.061618273573881e-23
LM1 1.550000000000000e+01 -4.500576623856431e-19 -7.349999407159525e-03 1.549999759166679e+01 -6.123236036815583e-20 -1.000000000000000e-03 -3.061618273573881e-23
LM1 1.560000000000000e+01 -4.561808953608409e-19 -7.449999390492859e-03 1.559999754166679e+01 -6.123236036815583e-20 -1.000000000000000e-03 -3.061618273573881e-23
LM1 1.570000000000000e+01 -4.623041283360387e-19 -7.549999373826193e-03 1.569999749166680e+01 -6.123236036815583e-20 -1.000000000000000e-03 -3.061618273573881e-23
LM1 1.580000000000000e+01 -4.684273613112365e-19 -7.649999357159527e-03 1.579999744166680e+01 -6.123236036815583e-20 -1.000000000000000e-03 -3.061618273573881e-23
LM1 1.590000000000000e+01 -4.745505942864343e-19 -7.749999340492861e-03 1.589999739166681e+01 -6.123236036815583e-20 -1.000000000000000e-03 -3.061618273573881e-23
LM1 1.600000000000000e+01 -4.806738272616322e-19 -7.849999323826195e-03 1.599999734166681e+01 -6.123236036815583e-20 -1.000000000000000e-03 -3.061618273573881e-23
QLF0 1.610000000000000e+01 -4.867970602368300e-19 -7.949999307159530e-03 1.609999729166681e+01 -6.123236036815583e-20 -1.000000000000000e-03 -3.061618273573881e-23
QLF0 1.620000000000000e+01 -4.929202932120278e-19 -8.049999290492865e-03 1.619999724166682e+01 -6.123236036815583e-20 -1.000000000000000e-03 -3.061618273573881e-23
LM0 1.670000000000000e+01 -5.235364580880169e-19 -8.549999207159535e-03 1.669999699166684e+01 -6.123236036815583e-20 -1.000000000000000e-03 -3.061618273573881e-23
LM0 1.720000000000000e+01 -5.541526229640060e-19 -9.049999123826206e-03 1.719999674166686e+01 -6.123236036815583e-20 -1.000000000000000e-03 -3.061618273573881e-23
LM0 1.770000000000000e+01 -5.847687878399951e-19 -9.549999040492876e-03 1.769999649166688e+01 -6.123236036815583e-20 -1.000000000000000e-03 -3.061618273573881e-23
LM0 1.820000000000000e+01 -6.153849527159842e-19 -1.004999895715955e-02 1.819999624166691e+01 -6.123236036815583e-20 -1.000000000000000e-03 -3.061618273573881e-23
LM0 1.870000000000000e+01 -6.460011175919733e-19 -1.054999887382622e-02 1.869999599166693e+01 -6.123236036815583e-20 -1.000000000000000e-03 -3.061618273573881e-23
LM0 1.920000000000000e+01 -6.766172824679623e-19 -1.104999879049289e-02 1.919999574166695e+01 -6.123236036815583e-20 -1.000000000000000e-03 -3.061618273573881e-23
LM0 1.970000000000000e+01 -7.072334473439514e-19 -1.154999870715956e-02 1.969999549166697e+01 -6.123236036815583e-20 -1.000000000000000e-03 -3.061618273573881e-23
LM0 2.020000000000000e+01 -7.378496122199405e-19 -1.204999862382623e-02 2.019999524166699e+01 -6.123236036815583e-20 -1.000000000000000e-03 -3.061618273573881e-23
LM0 2.070000000000000e+01 -7.684657770959296e-19 -1.254999854049290e-02 2.069999499166702e+01 -6.123236036815583e-20 -1.000000000000000e-03 -3.061618273573881e-23
LM0 2.120000000000000e+01 -7.990819419719187e-19 -1.304999845715957e-02 2.119999474166704e+01 -6.123236036815583e-20 -1.000000000000000e-03 -3.061618273573881e-23
LM0 2.170000000000000e+01 -8.296981068479078e-19 -1.354999837382624e-02 2.169999449166706e+01 -6.123236036815583e-20 -1.000000000000000e-03 -3.061618273573881e-23
LM0 2.220000000000000e+01 -8.603142717238969e-19 -1.404999829049291e-02 2.219999424166708e+01 -6.123236036815583e-20 -1.000000000000000e-03 -3.061618273573881e-23
LM0 2.270000000000000e+01 -8.909304365998861e-19 -1.454999820715958e-02 2.269999399166710e+01 -6.123236036815583e-20 -1.000000000000000e-03 -3.061618273573881e-23
LM0 2.320000000000000e+01 -9.215466014758753e-19 -1.504999812382625e-02 2.319999374166713e+01 -6.123236036815583e-20 -1.000000000000000e-03 -3.061618273573881e-23
LM0 2.370000000000000e+01 -9.521627663518645e-19 -1.554999804049292e-02 2.369999349166715e+01 -6.123236036815583e-20 -1.000000000000000e-03 -3.061618273573881e-23
LM1 2.380000000000000e+01 -9.582859993270624e-19 -1.564999802382626e-02 2.379999344166715e+01 -6.123236036815583e-20 -1.000000000000000e-03 -3.061618273573881e-23
LM1 2.390000000000000e+01 -9.644092323022603e-19 -1.574999800715959e-02 2.389999339166716e+01 -6.123236036815583e-20 -1.000000000000000e-03 -3.061618273573881e-23
LM1 2.400000000000000e+01 -9.705324652774582e-19 -1.584999799049293e-02 2.399999334166716e+01 -6.123236036815583e-20 -1.000000000000000e-03 -3.061618273573881e-23
QLD1 2.410000000000000e+01 -9.766556982526561e-19 -1.594999797382626e-02 2.409999329166716e+01 -6.123236036815583e-20 -1.000000000000000e-03 -3.061618273573881e-23
QLD1 2.420000000000001e+01 -9.827789312278541e-19 -1.604999795715960e-02 2.419999324166717e+01 -6.123236036815583e-20 -1.000000000000000e-03 -3.061618273573881e-23
LM1 2.430000000000001e+01 -9.889021642030520e-19 -1.614999794049293e-02 2.429999319166717e+01 -6.123236036815583e-20 -1.000000000000000e-03 -3.061618273573881e-23
LM1 2.440000000000001e+01 -9.950253971782499e-19 -1.624999792382627e-02 2.439999314166718e+01 -6.123236036815583e-20 -1.000000000000000e-03 -3.061618273573881e-23
LM1 2.450000000000001e+01 -1.001148630153448e-18 -1.634999790715960e-02 2.449999309166718e+01 -6.123236036815583e-20 -1.000000000000000e-03 -3.061618273573881e-23
LM1 2.460000000000001e+01 -1.007271863128646e-18 -1.644999789049294e-02 2.459999304166719e+01 -6.123236036815583e-20 -1.000000000000000e-03 -3.061618273573881e-23
BYS 2.470000000000001e+01 -1.014599175715289e-18 -1.656966198616109e-02 2.469999296942522e+01 -8.531400290153307e-20 -1.393282500000000e-03 -5.943326323952490e-23
C0 2.470000000000001e+01 -1.014599175715289e-18 -1.656966198616109e-02 2.469999296942522e+01 -8.531400290153307e-20 -1.393282500000000e-03 -5.943326323952490e-23
F0 2.470000000000001e+01 0.000000000000000e+00 -1.651943126437229e-02 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00
LM1 2.480000000000001e+01 0.000000000000000e+00 -1.651943126437229e-02 1.000000000000000e-01 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00
LM1 2.490000000000002e+01 0.000000000000000e+00 -1.651943126437229e-02 2.000000000000000e-01 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00
LM1 2.500000000000002e+01 0.000000000000000e+00 -1.651943126437229e-02 3.000000000000000e-01 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00
LM1 2.510000000000002e+01 0.000000000000000e+00 -1.651943126437229e-02 4.000000000000000e-01 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00
LM1 2.520000000000002e+01 0.000000000000000e+00 -1.651943126437229e-02 5.000000000000000e-01 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00
B3S 2.560000000000002e+01 -3.141528057711603e-03 -1.651943126437229e-02 8.999835508622659e-01 -1.570796326794897e-02 0.000000000000000e+00 0.000000000000000e+00
MB0 2.560000000000002e+01 -3.141528057711603e-03 -1.651943126437229e-02 8.999835508622659e-01 -1.570796326794897e-02 0.000000000000000e+00 0.000000000000000e+00
B3S 2.600000000000002e+01 -1.256533710580531e-02 -1.651943126437229e-02 1.299868411768439e+00 -3.141592653589793e-02 0.000000000000000e+00 0.000000000000000e+00
LM0 2.650000000000002e+01 -2.827071664486945e-02 -1.651943126437229e-02 1.799621691951305e+00 -3.141592653589793e-02 0.000000000000000e+00 0.000000000000000e+00
LM0 2.700000000000002e+01 -4.397609618393360e-02 -1.651943126437229e-02 2.299374972134171e+00 -3.141592653589793e-02 0.000000000000000e+00 0.000000000000000e+00
LM0 2.750000000000002e+01 -5.968147572299774e-02 -1.651943126437229e-02 2.799128252317037e+00 -3.141592653589793e-02 0.000000000000000e+00 0.000000000000000e+00
LM0 2.800000000000002e+01 -7.538685526206189e-02 -1.651943126437229e-02 3.298881532499903e+00 -3.141592653589793e-02 0.000000000000000e+00 0.000000000000000e+00
LM0 2.850000000000002e+01 -9.109223480112603e-02 -1.651943126437229e-02 3.798634812682768e+00 -3.141592653589793e-02 0.000000000000000e+00 0.000000000000000e+00
LM0 2.900000000000002e+01 -1.067976143401902e-01 -1.651943126437229e-02 4.298388092865634e+00 -3.141592653589793e-02 0.000000000000000e+00 0.000000000000000e+00
LM0 2.950000000000002e+01 -1.225029938792543e-01 -1.651943126437229e-02 4.798141373048500e+00 -3.141592653589793e-02 0.000000000000000e+00 0.000000000000000e+00
LM0 3.000000000000002e+01 -1.382083734183185e-01 -1.651943126437229e-02 5.297894653231365e+00 -3.141592653589793e-02 0.000000000000000e+00 0.000000000000000e+00
LM0 3.050000000000002e+01 -1.539137529573826e-01 -1.651943126437229e-02 5.797647933414231e+00 -3.141592653589793e-02 0.000000000000000e+00 0.000000000000000e+00
LM0 3.100000000000002e+01 -1.696191324964468e-01 -1.651943126437229e-02 6.297401213597096e+00 -3.141592653589793e-02 0.000000000000000e+00 0.000000000000000e+00
LM0 3.150000000000002e+01 -1.853245120355109e-01 -1.651943126437229e-02 6.797154493779962e+00 -3.141592653589793e-02 0.000000000000000e+00 0.000000000000000e+00
LM0 3.200000000000001e+01 -2.010298915745751e-01 -1.651943126437229e-02 7.296907773962827e+00 -3.141592653589793e-02 0.000000000000000e+00 0.000000000000000e+00
LM1 3.210000000000002e+01 -2.041709674823879e-01 -1.651943126437229e-02 7.396858429999400e+00 -3.141592653589793e-02 0.000000000000000e+00 0.000000000000000e+00
QB31 3.230000000000002e+01 -2.104531192980136e-01 -1.651943126437229e-02 7.596759742072547e+00 -3.141592653589793e-02 0.000000000000000e+00 0.000000000000000e+00
QB31 3.250000000000002e+01 -2.167352711136392e-01 -1.651943126437229e-02 7.796661054145694e+00 -3.141592653589793e-02 0.000000000000000e+00 0.000000000000000e+00
LM0 3.300000000000002e+01 -2.324406506527034e-01 -1.651943126437229e-02 8.296414334328560e+00 -3.141592653589793e-02 0.000000000000000e+00 0.000000000000000e+00
LM0 3.350000000000002e+01 -2.481460301917675e-01 -1.651943126437229e-02 8.796167614511425e+00 -3.141592653589793e-02 0.000000000000000e+00 0.000000000000000e+00
LM0 3.400000000000002e+01 -2.638514097308317e-01 -1.651943126437229e-02 9.295920894694291e+00 -3.141592653589793e-02 0.000000000000000e+00 0.000000000000000e+00
LM0 3.450000000000002e+01 -2.795567892698958e-01 -1.651943126437229e-02 9.795674174877156e+00 -3.141592653589793e-02 0.000000000000000e+00 0.000000000000000e+00
LM0 3.500000000000002e+01 -2.952621688089599e-01 -1.651943126437229e-02 1.029542745506002e+01 -3.141592653589793e-02 0.000000000000000e+00 0.000000000000000e+00
QB32 3.520000000000002e+01 -3.015443206245856e-01 -1.651943126437229e-02 1.049532876713317e+01 -3.141592653589793e-02 0.000000000000000e+00 0.000000000000000e+00
MB1 3.520000000000002e+01 -3.015443206245856e-01 -1.651943126437229e-02 1.049532876713317e+01 -3.141592653589793e-02 0.000000000000000e+00 0.000000000000000e+00
QB32 3.540000000000003e+01 -3.078264724402112e-01 -1.651943126437229e-02 1.069523007920631e+01 -3.141592653589793e-02 0.000000000000000e+00 0.000000000000000e+00
LM0 3.590000000000003e+01 -3.235318519792754e-01 -1.651943126437229e-02 1.119498335938918e+01 -3.141592653589793e-02 0.000000000000000e+00 0.000000000000000e+00
LM0 3.640000000000003e+01 -3.392372315183395e-01 -1.651943126437229e-02 1.169473663957205e+01 -3.141592653589793e-02 0.000000000000000e+00 0.000000000000000e+00
LM0 3.690000000000003e+01 -3.549426110574037e-01 -1.651943126437229e-02 1.219448991975491e+01 -3.141592653589793e-02 0.000000000000000e+00 0.000000000000000e+00
LM0 3.740000000000003e+01 -3.706479905964678e-01 -1.651943126437229e-02 1.269424319993778e+01 -3.141592653589793e-02 0.000000000000000e+00 0.000000000000000e+00
LM0 3.790000000000003e+01 -3.863533701355319e-01 -1.651943126437229e-02 1.319399648012064e+01 -3.141592653589793e-02 0.000000000000000e+00 0.000000000000000e+00
QB31 3.810000000000003e+01 -3.926355219511576e-01 -1.651943126437229e-02 1.339389779219379e+01 -3.141592653589793e-02 0.000000000000000e+00 0.000000000000000e+00
QB31 3.830000000000003e+01 -3.989176737667832e-01 -1.651943126437229e-02 1.359379910426694e+01 -3.141592653589793e-02 0.000000000000000e+00 0.000000000000000e+00
LM0 3.880000000000003e+01 -4.146230533058474e-01 -1.651943126437229e-02 1.409355238444980e+01 -3.141592653589793e-02 0.000000000000000e+00 0.000000000000000e+00
LM0 3.930000000000003e+01 -4.303284328449115e-01 -1.651943126437229e-02 1.459330566463267e+01 -3.141592653589793e-02 0.000000000000000e+00 0.000000000000000e+00
LM0 3.980000000000003e+01 -4.460338123839757e-01 -1.651943126437229e-02 1.509305894481553e+01 -3.141592653589793e-02 0.000000000000000e+00 0.000000000000000e+00
LM0 4.030000000000003e+01 -4.617391919230398e-01 -1.651943126437229e-02 1.559281222499840e+01 -3.141592653589793e-02 0.000000000000000e+00 0.000000000000000e+00
LM0 4.080000000000003e+01 -4.774445714621040e-01 -1.651943126437229e-02 1.609256550518126e+01 -3.141592653589793e-02 0.000000000000000e+00 0.000000000000000e+00
LM0 4.130000000000003e+01 -4.931499510011681e-01 -1.651943126437229e-02 1.659231878536413e+01 -3.141592653589793e-02 0.000000000000000e+00 0.000000000000000e+00
LM0 4.180000000000003e+01 -5.088553305402322e-01 -1.651943126437229e-02 1.709207206554699e+01 -3.141592653589793e-02 0.000000000000000e+00 0.000000000000000e+00
LM0 4.230000000000003e+01 -5.245607100792964e-01 -1.651943126437229e-02 1.759182534572986e+01 -3.141592653589793e-02 0.000000000000000e+00 0.000000000000000e+00
LM0 4.280000000000003e+01 -5.402660896183605e-01 -1.651943126437229e-02 1.809157862591272e+01 -3.141592653589793e-02 0.000000000000000e+00 0.000000000000000e+00
LM0 4.330000000000003e+01 -5.559714691574247e-01 -1.651943126437229e-02 1.859133190609559e+01 -3.141592653589793e-02 0.000000000000000e+00 0.000000000000000e+00
LM0 4.380000000000003e+01 -5.716768486964888e-01 -1.651943126437229e-02 1.909108518627846e+01 -3.141592653589793e-02 0.000000000000000e+00 0.000000000000000e+00
LM0 4.430000000000003e+01 -5.873822282355530e-01 -1.651943126437229e-02 1.959083846646132e+01 -3.141592653589793e-02 0.000000000000000e+00 0.000000000000000e+00
LM1 4.440000000000003e+01 -5.905233041433658e-01 -1.651943126437229e-02 1.969078912249789e+01 -3.141592653589793e-02 0.000000000000000e+00 0.000000000000000e+00
B31 4.480000000000003e+01 -6.062270689979705e-01 -1.651943126437229e-02 2.009047662784215e+01 -4.712388980384689e-02 0.000000000000000e+00 0.000000000000000e+00
MB2 4.480000000000003e+01 -6.062270689979705e-01 -1.651943126437229e-02 2.009047662784215e+01 -4.712388980384689e-02 0.000000000000000e+00 0.000000000000000e+00
B31 4.520000000000003e+01 -6.282069149900887e-01 -1.651943126437229e-02 2.048986816071320e+01 -6.283185307179587e-02 0.000000000000000e+00 0.000000000000000e+00
MM0 4.520000000000003e+01 -6.282069149900887e-01 -1.651943126437229e-02 2.048986816071320e+01 -6.283185307179587e-02 0.000000000000000e+00 0.000000000000000e+00
LM0 4.570000000000003e+01 -6.596021747547455e-01 -1.651943126437229e-02 2.098888152492734e+01 -6.283185307179587e-02 0.000000000000000e+00 0.000000000000000e+00
LM0 4.620000000000003e+01 -6.909974345194022e-01 -1.651943126437229e-02 2.148789488914147e+01 -6.283185307179587e-02 0.000000000000000e+00 0.000000000000000e+00
LM0 4.670000000000003e+01 -7.223926942840589e-01 -1.651943126437229e-02 2.198690825335561e+01 -6.283185307179587e-02 0.000000000000000e+00 0.000000000000000e+00
LM0 4.720000000000003e+01 -7.537879540487157e-01 -1.651943126437229e-02 2.248592161756974e+01 -6.283185307179587e-02 0.000000000000000e+00 0.000000000000000e+00
QY30 4.740000000000003e+01 -7.663460579545783e-01 -1.651943126437229e-02 2.268552696325540e+01 -6.283185307179587e-02 0.000000000000000e+00 0.000000000000000e+00
QY30 4.760000000000004e+01 -7.789041618604410e-01 -1.651943126437229e-02 2.288513230894105e+01 -6.283185307179587e-02 0.000000000000000e+00 0.000000000000000e+00
LM0 4.810000000000004e+01 -8.102994216250977e-01 -1.651943126437229e-02 2.338414567315519e+01 -6.283185307179587e-02 0.000000000000000e+00 0.000000000000000e+00
LM0 4.860000000000004e+01 -8.416946813897545e-01 -1.651943126437229e-02 2.388315903736932e+01 -6.283185307179587e-02 0.000000000000000e+00 0.000000000000000e+00
