	100
-3.323661891749779e-02 1.314535300563417e-01 1.567623464030407e-01 2.640628403840326e+01 1.203198214339433e-04
-3.140192271767581e-02 1.450216448977962e-01 1.548785451658042e-01 1.873583629645378e+02 1.554468268745846e-04
-2.950297366248984e-02 1.676816407462630e-01 1.581062296714435e-01 8.327715986876177e+02 1.822354470341181e-04
-2.763783430931508e-02 1.811397515534426e-01 1.609154542333943e-01 2.112256635336084e+03 2.424489542813420e-04
-2.579681819166582e-02 1.635485552623197e-01 1.599140709227738e-01 2.638092630211030e+03 3.256494392812236e-04
-2.389466360765427e-02 1.460746054007261e-01 1.621424821370066e-01 1.769210331106228e+03 2.547699625125481e-04
-2.185901893324248e-02 1.369298296969497e-01 1.650442816645765e-01 1.309379346860500e+03 1.817943678613970e-04
-1.987122430488880e-02 1.397874289846527e-01 1.685518079401807e-01 1.255839215041954e+03 1.483610343093794e-04
-1.790390666023248e-02 1.480699210440503e-01 1.703167794021365e-01 1.274531183524568e+03 1.159181395345278e-04
-1.593831748491671e-02 1.553369141882223e-01 1.710009033712887e-01 1.296261800575620e+03 1.065901035229484e-04
-1.397503617177532e-02 1.583590674064313e-01 1.700866872420256e-01 1.299065060874673e+03 1.030757522950056e-04
-1.200880231692834e-02 1.595186467674506e-01 1.690779500072515e-01 1.301536637703227e+03 1.024776089403511e-04
-1.004103735210390e-02 1.582423446181422e-01 1.677112884168483e-01 1.299139957142205e+03 1.021940512698219e-04
-8.074374130682056e-03 1.573047746516838e-01 1.663572032192649e-01 1.295855220837590e+03 1.029644991415032e-04
-6.107314388133012e-03 1.556239383946532e-01 1.660479680076552e-01 1.298669180603433e+03 1.056781101688521e-04
-4.138952735397198e-03 1.528888979390362e-01 1.646618335778511e-01 1.309058362856792e+03 1.102260961691762e-04
-2.169619419012289e-03 1.491371777249386e-01 1.634406797410243e-01 1.340076117081804e+03 1.157881917441807e-04
-2.057638409146176e-04 1.446215194335815e-01 1.626370014885566e-01 1.370804985703479e+03 1.225274369275215e-04
1.756398575575421e-03 1.407818555032744e-01 1.612232172785286e-01 1.385559550407271e+03 1.291851265317517e-04
3.721536143629239e-03 1.368384449277176e-01 1.599563484460467e-01 1.358019122889098e+03 1.361504572048705e-04
5.687622789169113e-03 1.335728373262001e-01 1.585785359352521e-01 1.327514943070019e+03 1.411512765160807e-04
7.651523673961022e-03 1.309998970604077e-01 1.579099261101102e-01 1.277548433159426e+03 1.434485543335561e-04
9.614450259044739e-03 1.302181490381867e-01 1.562496859220473e-01 1.215726914045207e+03 1.433952518803005e-04
1.157610909107298e-02 1.305802426154660e-01 1.550800759786083e-01 1.126536158881459e+03 1.418655128159462e-04
1.354115629962950e-02 1.315997135037041e-01 1.542982431522542e-01 1.026517543325951e+03 1.371133934877910e-04
