0.000000000000000e+00 0.000000000000000e+00 8.470329472543004e-24 8.470329472543004e-24 0.000000000000000e+00 1.207021949837378e-22 1.207021949837378e-22 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00
0.000000000000000e+00 0.000000000000000e+00 5.082197683525802e-23 5.082197683525802e-23 0.000000000000000e+00 4.489274620447792e-22 4.489274620447792e-22 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00
1.000000000000000e-01 0.000000000000000e+00 -1.355252715606881e-22 -1.355252715606881e-22 0.000000000000000e+00 5.283368008498699e-22 5.283368008498699e-22 1.000000000000000e-01 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00
2.000000000000000e-01 0.000000000000000e+00 -1.124859753953711e-20 -1.124859753953711e-20 0.000000000000000e+00 1.589880841996322e-20 1.589880841996322e-20 2.000000000000000e-01 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00
7.000000000000000e-01 0.000000000000000e+00 -1.469771570075662e-19 -1.469771570075662e-19 0.000000000000000e+00 2.002216480719715e-19 2.002216480719715e-19 7.000000000000000e-01 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00
1.200000000000000e+00 0.000000000000000e+00 -2.826718351577051e-19 -2.826718351577051e-19 0.000000000000000e+00 3.846800129955405e-19 3.846800129955405e-19 1.200000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00
1.300000000000000e+00 0.000000000000000e+00 -3.097938301287878e-19 -3.097938301287878e-19 0.000000000000000e+00 4.215852385074104e-19 4.215852385074104e-19 1.300000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00
1.400000000000000e+00 0.000000000000000e+00 -3.368650031230352e-19 -3.368650031230352e-19 0.000000000000000e+00 4.585751673140056e-19 4.585751673140056e-19 1.400000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00
1.500000000000000e+00 0.000000000000000e+00 -3.639531167762278e-19 -3.639531167762278e-19 0.000000000000000e+00 4.956159180974362e-19 4.956159180974362e-19 1.500000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00
1.600000000000000e+00 0.000000000000000e+00 -3.910920524062556e-19 -3.910920524062556e-19 0.000000000000000e+00 5.327074908577020e-19 5.327074908577020e-19 1.600000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00
1.700000000000000e+00 0.000000000000000e+00 -4.181801660594481e-19 -4.181801660594481e-19 0.000000000000000e+00 5.696465976874620e-19 5.696465976874620e-19 1.700000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00
1.950000000000000e+00 -3.827021224076868e-22 1.870941451081760e-16 1.870937624060536e-16 6.249999962015806e-06 -5.235355401285244e-12 6.249994726660405e-06 1.949999999895834e+00 -3.061617000419731e-21 7.654042504205367e-26 5.000000000000000e-05
